Name,Price,Link,Img_url
"하이얼 252L 2도어 냉장고 방문설치, HRT257MDB","389,000원",https://www.coupang.com/vp/products/7372991913?itemId=19023573082&vendorItemId=73452181974&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=40&rank=40,
"삼성전자 Bespoke 905L AI 4도어 냉장고 방문설치, RM70F90R2GD","2,240,000원",https://www.coupang.com/vp/products/8734947909?itemId=25287439673&vendorItemId=92194350868&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=41&rank=41,
"하이얼 2도어 252L 일반형 냉장고 방문설치, HRT257MDW","299,000원",https://www.coupang.com/vp/products/7372991913?itemId=3041902635&vendorItemId=71029956340&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=42&rank=42,
"[10% 환급가전] [색상선택형] LG전자 오브제컬렉션 609L 4도어 냉장고 메탈 디오스 AI 상냉장 하냉동 방문설치, M616MQR0M1","3,250,000원",https://www.coupang.com/vp/products/9025815278?itemId=26470357640&vendorItemId=92984527575&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=43&rank=43,
"LG전자 오브제컬렉션 215L 일반냉장고 방문설치, D215MEE13","550,000원",https://www.coupang.com/vp/products/8955667809?itemId=26200380591&vendorItemId=93341412699&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=44&rank=44,
"하이얼 글라스 244L 2도어 냉장고 방문설치, HRP255MDVW","499,000원",https://www.coupang.com/vp/products/5072786792?itemId=11169471914&vendorItemId=78447518463&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=45&rank=45,
"더함 205L 2도어 냉장고 방문설치, R205D1-MS1BM","439,000원",https://www.coupang.com/vp/products/8756739940?itemId=17349956846&vendorItemId=84520314457&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=46&rank=46,
"캐리어 클라윈드 슬림냉장고 198L 방문설치, KRDT198BEM1","359,000원",https://www.coupang.com/vp/products/9033793446?itemId=25690835576&vendorItemId=92680026040&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=47&rank=47,
LG 오브제컬렉션 S836MEE022 설치 배송비 포함,"1,169,000원",https://www.coupang.com/vp/products/9132201428?itemId=26872599491&vendorItemId=93842180705&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=48&rank=48,
"캐리어 클라윈드 피트인 콤비 냉장고 302L 방문설치, krnc302SEI1","439,000원",https://www.coupang.com/vp/products/7388164980?itemId=23758008135&vendorItemId=90782450821&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=49&rank=49,
"캐리어 클라윈드 콤비 205L 2도어냉장고 방문설치, CRFCD205BDC","342,460원",https://www.coupang.com/vp/products/7999760913?itemId=22274418305&vendorItemId=87123795054&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=50&rank=50,
"캐리어 모드비 피트인 535L 양문형 냉장고 방문설치, MRNS535BPI1","899,000원",https://www.coupang.com/vp/products/6676333214?itemId=23532512824&vendorItemId=90558794122&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=51&rank=51,
"[품질보증리퍼] 삼성 양문형 2도어 푸드쇼케이스 냉장고 830L 이상 / 수도권만 설치가능, 상급(가정용)","1,990,000원",https://www.coupang.com/vp/products/9031865755?itemId=26493297889&vendorItemId=93896409208&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=52&rank=52,
